订单编号,新单续保,起保日,保期,初始保费,批改保费,已赚保费,报案数量,累计赔付金额,赔付比例,保额,伤残,省份,城市,行业,新单承保人数,最终承保人数,30周岁以下（男）,30-39周岁（男）,40-49周岁（男）,50-59周岁（男）,60-64周岁（男）,65周岁以上（男）,30周岁以下（女）,30-39周岁（女）,40-49周岁（女）,50-59周岁（女）,60-64周岁（女）,65周岁以上（女）,一类参保,二类参保,三类参保,四类参保,五类参保,一类未参保,二类未参保,三类未参保,四类未参保,五类未参保,涉高一类参保,涉高二类参保,涉高三类参保,涉高四类参保,涉高五类参保,涉高一类未参保,涉高二类未参保,涉高三类未参保,涉高四类未参保,涉高五类未参保,涉高率,参保率,批改率
65CBC4BFDE8D46,新单,2024/4/28 0:00,365,10365.6,4754.45,13089.52815,0,0,0,300000,十级伤残:10%,江苏省,常州市,C01789,12,22,13,4,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.409
FAE5E4BA08A5CB_3,新单,2024/4/28 0:00,365,44654.79,0,39883.45623,5,114400,2.868,500000,十级伤残:10%,江苏省,无锡市,C03329,36,36,2,12,6,9,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,13,0,0,0,0,8,0,0,0,0,12,0.556,0.306,0.25
758024491CBDC1,新单,2024/4/28 0:00,365,39062.94,0,34889.09158,1,9000,0.258,800000,十级伤残:5%,江苏省,常州市,E04999,17,17,0,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0
D61734DB4A678F,新单,2024/4/28 0:00,365,33254.76,3184.47,32462.97585,1,2500,0.077,400000,十级伤残:10%,江苏省,常州市,C02921,42,47,6,7,2,4,1,0,8,11,4,4,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596
ED9BC492B01C95_1,续保,2024/4/28 0:00,365,9400,0,8395.61643,0,0,0,500000,十级伤残:5%,江苏省,无锡市,E05012,10,10,5,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6D2F14CA53EB34,新单,2024/4/28 0:00,365,15043,1854.63,14945.86445,1,30000,2.007,500000,十级伤残:5%,浙江省,绍兴市,C03389,14,17,4,2,2,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.882
35CE14DB23FD29,新单,2024/4/28 0:00,365,24113.7,24060.87,40702.61913,2,3400,0.084,800000,十级伤残:10%,浙江省,宁波市,C0419,10,25,4,6,6,3,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,1.04
680B5417C5A8DD_1,新单,2024/4/28 0:00,365,16887.96,0,15083.49303,0,0,0,400000,十级伤残:10%,江苏省,南通市,C01779,38,38,0,0,0,0,6,2,0,0,0,25,4,1,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9F00748A6B89EC,新单,2024/4/29 0:00,365,3815,0,3396.917805,1,0,0,200000,十级伤残:10%,江苏省,常州市,C0399,7,7,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0A96A4386F55FC_1,续保,2024/4/29 0:00,365,37615.95,332.74,33788.03788,0,0,0,500000,十级伤残:10%,重庆,重庆市,C0431,46,46,3,6,10,14,0,0,2,3,7,1,0,0,0,0,0,27,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.652
D905B434DE926F,续保,2024/4/29 0:00,365,53028,7266.61,52994.00898,4,112835,2.129,1000000,十级伤残:5%,山东省,泰安市,C03422,23,29,2,5,5,12,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0.103,0,1.103
284DC4F174A0E8,新单,2024/4/29 0:00,365,8705.88,0,7751.810951,0,0,0,300000,十级伤残:10%,江苏省,常州市,C03429,17,17,3,1,2,5,0,0,0,0,3,3,0,0,0,0,0,0,0,12,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
DD2FF4448CB7D6_2,续保,2024/4/29 0:00,365,10720.5,0,9545.650675,0,0,0,800000,十级伤残:5%,云南省,昆明市,E0509,10,10,0,3,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
BEF5A47C95C1A7_1,续保,2024/4/29 0:00,365,10615,0,9451.712319,0,0,0,1000000,十级伤残:5%,上海,上海市,M0759,11,11,4,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091
17C0F4F74B0702,新单,2024/4/29 0:00,365,9222,698.24,8815.253097,0,0,0,500000,十级伤残:10%,江苏省,无锡市,C01779,12,13,4,3,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077
9409F4723CFD94_2,新单,2024/4/29 0:00,365,22793.4,0,20295.49313,0,0,0,600000,十级伤残:5%,江苏省,常州市,C03484,20,20,0,0,2,5,5,1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66C19499E7C6EB,续保,2024/4/29 0:00,365,55111.35,-4263.61,44298.85287,2,2500,0.056,1000000,十级伤残:5%,江苏省,南通市,E0491,31,33,10,5,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,16,0.485,0,1.364
28FAC4687569E1,新单,2024/4/29 0:00,365,5583.69,0,4971.778762,0,0,0,200000,十级伤残:5%,上海,上海市,E0509,10,10,0,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.9,0,0
7044742B6E8B75,新单,2024/4/29 0:00,365,23776.2,10630.89,29977.55174,2,64400,2.148,800000,十级伤残:10%,江苏省,盐城市,C03429,10,17,3,7,1,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.529
A4B71469B7ED10,新单,2024/4/29 0:00,365,17370,0,15466.43834,2,0,0,400000,十级伤残:10%,浙江省,宁波市,C03499,25,25,0,5,1,2,1,0,0,3,8,5,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24
9AEF44D9717DEA_2,新单,2024/4/29 0:00,365,10070,0,8966.438347,0,0,0,300000,十级伤残:10%,江苏省,常州市,E04899,10,10,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0
0F799456B6C4F2,新单,2024/4/30 0:00,365,9471.66,550.44,8896.329854,0,0,0,200000,十级伤残:5%,福建省,泉州市,F05179,24,25,2,7,6,6,1,0,2,1,0,0,0,0,0,0,0,0,0,11,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.28
1C0B346A5D2556,续保,2024/4/30 0:00,365,11400,0,10119.45204,1,1573,0.155,1000000,十级伤残:10%,江苏省,常州市,M0731,10,10,1,2,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5D1F54FE1E82CC_1,新单,2024/4/30 0:00,365,11228.14,0,9966.896867,0,0,0,300000,十级伤残:10%,江苏省,苏州市,G05439,11,11,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.091
2EAC7434D44704_1,续保,2024/4/30 0:00,365,9682.2,733.31,9214.035137,0,0,0,300000,十级伤残:5%,重庆,重庆市,C03599,12,13,1,3,2,4,1,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.692,0,0.077
AA3F943F7A9201_1,新单,2024/4/30 0:00,365,6807,0,6042.378076,0,0,0,300000,十级伤残:5%,江苏省,常州市,C0219,10,10,0,4,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
0CCD8456D7855D,新单,2024/4/30 0:00,365,56145.33,5520.37,54370.59998,3,11024,0.203,800000,十级伤残:10%,江苏省,宿迁市,C01789,67,75,8,10,10,27,6,0,2,4,5,3,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.347
CD21A4BB65B6CB_3,新单,2024/4/30 0:00,365,8950,772.4,8616.522923,0,0,0,500000,十级伤残:5%,江苏省,苏州市,C03311,10,11,0,0,0,6,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
B930A40A785505,续保,2024/4/30 0:00,365,8815.5,0,7825.265746,0,0,0,500000,十级伤残:10%,贵州省,黔南布依族苗族自治州,C03499,18,18,5,8,2,1,0,0,0,0,2,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
485464BEA7AE1C_2,续保,2024/4/30 0:00,365,79477,-19013.28,53815.53633,1,30706,0.571,1000000,十级伤残:10%,安徽省,马鞍山市,C0419,47,35,4,3,6,11,1,0,1,0,5,4,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AEC2042CF61CE6_2,新单,2024/4/30 0:00,365,6180,0,5485.808214,0,0,0,300000,十级伤残:10%,江苏省,常州市,C03899,10,10,0,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,1,0.9,0
A1746477E2F90C_1,续保,2024/4/30 0:00,365,23095,0,20500.7671,1,40500,1.976,500000,十级伤残:10%,贵州省,黔南布依族苗族自治州,C03499,31,31,5,6,12,2,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,2,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065
7107949B553390,续保,2024/4/30 0:00,365,10630.98,0,9436.815114,1,4000,0.424,500000,十级伤残:10%,重庆,重庆市,D0442,10,10,0,2,0,3,2,0,0,0,0,2,1,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.6,0.3
9421D4F5737977,续保,2024/4/30 0:00,365,17822.53,0,15820.54716,1,6500,0.411,500000,十级伤残:10%,重庆,重庆市,D0443,17,17,0,6,3,5,0,0,0,1,2,0,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.647,0.294
C9A8146B2D0A99_5,续保,2024/5/1 0:00,365,31732,0,28080.64655,1,10000,0.356,1000000,十级伤残:10%,江苏省,常州市,E04999,12,12,3,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,10,0.833,0,0.167
811D4419973EEE_1,新单,2024/5/1 0:00,365,3185.34,305.45,3124.253523,0,0,0,500000,十级伤残:10%,湖北省,黄石市,L07211,6,6,4,1,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0DCEB4966ACC58,新单,2024/5/1 0:00,365,21676.2,296.93,19300.72431,3,31340,1.624,700000,十级伤残:5%,江苏省,南通市,C03329,14,15,1,2,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.4
EDBA64F207B945_3,续保,2024/5/1 0:00,365,161184.92,11419.26,151436.0661,6,101663,0.671,800000,十级伤残:5%,上海,上海市,E0492,92,105,10,30,23,35,0,0,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,1,0,0.486
380614C4A36446_1,新单,2024/5/1 0:00,365,18338.4,0,16228.22793,0,0,0,300000,十级伤残:10%,江苏省,常州市,C0367,20,20,0,0,0,6,2,3,0,0,2,3,3,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.1
325384009D1BA0,新单,2024/5/1 0:00,365,28307.34,0,25050.05702,0,0,0,800000,十级伤残:10%,江苏省,常州市,C02929,19,19,0,1,2,2,0,0,1,8,2,2,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211
2B8934F1602131_3,新单,2024/5/1 0:00,365,26525.1,3233.88,25485.89449,2,10500,0.412,800000,十级伤残:10%,浙江省,杭州市,C03484,10,14,0,1,4,4,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.786
6316D4E94DF55E_1,新单,2024/5/1 0:00,365,11846.16,0,10483.04021,1,1700,0.162,200000,十级伤残:10%,浙江省,台州市,C0419,29,29,2,1,1,2,0,0,3,8,6,6,0,0,0,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0
830284BB0B5BC0_2,续保,2024/5/1 0:00,365,29320,13222.12,35794.50644,3,57852,1.616,800000,十级伤残:10%,江苏省,常州市,C03482,20,40,6,4,5,4,3,1,1,2,4,10,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65
3FEC04EBC5F139_2,续保,2024/5/1 0:00,365,31934,0,28259.40271,1,1700,0.06,500000,十级伤残:5%,四川省,德阳市,C03057,35,35,5,10,3,8,3,0,2,2,0,2,0,0,0,0,0,0,0,3,0,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.571
1E82547D4C413A_1,新单,2024/5/1 0:00,365,16249.2,0,14379.42903,1,7000,0.487,500000,十级伤残:5%,江苏省,常州市,L07119,12,12,1,0,1,6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
500344491C56D2,新单,2024/5/1 0:00,365,25175.57,13502.41,33828.8004,1,11931,0.353,300000,十级伤残:10%,江苏省,常州市,E0479,23,38,1,5,5,18,3,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0.421
7FD4C46D544335,新单,2024/5/1 0:00,365,17933.4,0,15869.83067,0,0,0,600000,十级伤残:10%,江苏省,常州市,C03484,10,10,1,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1.1
3B53944CCB25CC_3,新单,2024/5/4 0:00,365,21446.37,0,18802.29697,1,1700,0.09,300000,十级伤残:5%,江西省,抚州市,C02019,29,29,6,10,5,4,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
1CE80465A40AE6_3,新单,2024/5/5 0:00,365,26460.28,3407.22,25926.4659,1,4375,0.169,800000,十级伤残:10%,浙江省,金华市,C03389,11,13,3,5,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.308
4A06444AAFF204,新单,2024/5/5 0:00,365,8776.53,0,7670.446761,0,0,0,300000,十级伤残:10%,江苏省,常州市,E05012,15,15,0,5,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0.067,0,0
48BCB46A87BD14,续保,2024/5/6 0:00,365,7057,0,6148.290406,0,0,0,300000,十级伤残:5%,浙江省,湖州市,C0211,10,10,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2
55FEB428A20ACE,续保,2024/5/6 0:00,365,4078.5,0,3553.323285,1,100,0.028,100000,十级伤残:5%,浙江省,湖州市,C0211,15,15,1,1,1,1,0,0,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2.733
5B5984876A40D2_1,新单,2024/5/7 0:00,365,24207.12,1746.44,22239.59385,0,0,0,600000,十级伤残:10%,江苏省,常州市,E0509,24,28,3,8,6,8,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821
0EEFE42F1252AC_1,新单,2024/5/7 0:00,365,16229.7,2080.96,15871.44042,1,0,0,800000,十级伤残:5%,福建省,厦门市,C03389,10,11,0,2,2,2,0,0,0,1,0,4,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0.364,1.182
7745747D19D459,新单,2024/5/7 0:00,365,15637.05,0,13580.67081,1,7500,0.552,300000,十级伤残:10%,江苏省,常州市,C0367,15,15,0,3,1,7,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0.467
D8AB141F777704,新单,2024/5/7 0:00,365,25974,4600.88,26370.86597,2,10607,0.402,500000,十级伤残:5%,浙江省,嘉兴市,C0419,26,32,5,2,7,5,0,0,2,3,5,3,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.75
1603B4419D58EC,新单,2024/5/7 0:00,365,13680.9,0,11881.76794,0,0,0,800000,十级伤残:5%,江苏省,常州市,A019,15,15,0,0,0,3,3,2,0,0,0,4,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067
CA94943B5376E5_1,续保,2024/5/7 0:00,365,29925,0,25989.65751,0,0,0,1000000,十级伤残:5%,山东省,日照市,E04999,12,12,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0.167
2CA7547D35C667,新单,2024/5/7 0:00,365,2582.58,425.07,2589.649093,0,0,0,200000,十级伤残:5%,江苏省,无锡市,H06121,13,16,0,1,0,0,1,0,6,0,5,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563
C7B3A414A12A1C,新单,2024/5/7 0:00,365,6420,0,5575.726023,2,49500,8.878,300000,十级伤残:5%,江苏省,徐州市,C02019,10,10,1,2,1,1,0,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1
26C384DCDF8584_1,新单,2024/5/7 0:00,365,5381.64,0,4673.917476,0,0,0,200000,十级伤残:10%,江苏省,常州市,C03812,11,11,5,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818
9FFBE41D4115AA,新单,2024/5/7 0:00,365,7606,3511.25,9616.890203,0,0,0,300000,十级伤残:5%,江苏省,南通市,C0211,10,15,0,5,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.4
F34DB4BF454978_1,续保,2024/5/7 0:00,365,4973.1,0,4319.103284,0,0,0,500000,十级伤残:10%,四川省,成都市,G05639,14,14,3,2,3,1,0,0,2,3,0,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
A7F2E4884EBD38,新单,2024/5/8 0:00,365,18252.8,503.2,15999.32831,1,8350,0.522,300000,十级伤残:10%,江苏省,苏州市,C03429,16,18,5,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0.111
15BA4456EA68A0,续保,2024/5/8 0:00,365,5245.2,0,4541.04986,0,0,0,100000,十级伤残:10%,江苏省,常州市,C03484,18,18,0,1,1,7,1,0,0,1,2,5,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
AA5BC46E1CB1E9,新单,2024/5/8 0:00,365,3989.7,0,3454.096436,0,0,0,300000,十级伤残:3%,广东省,惠州市,C02929,6,6,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
D721C42499D754_1,新单,2024/5/8 0:00,365,14523.96,0,12574.1681,0,0,0,300000,十级伤残:10%,江苏省,无锡市,C03389,12,12,0,0,0,3,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
F4A21491C9A1E2_2,续保,2024/5/8 0:00,365,25546.56,0,22117.02179,0,0,0,200000,十级伤残:5%,浙江省,绍兴市,C0211,46,46,13,6,8,6,2,0,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0.065
F5C234C7406C57,续保,2024/5/8 0:00,365,3454,443.9,3349.905737,2,200,0.06,100000,十级伤残:10%,浙江省,湖州市,C03435,11,13,2,2,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.154
D1F9A46BA842DF_1,续保,2024/5/8 0:00,365,19340,996.14,17480.17899,1,2500,0.143,800000,十级伤残:10%,浙江省,湖州市,C03435,10,11,0,2,0,3,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
83F38464084982,新单,2024/5/8 0:00,365,29856,448.99,26128.9814,0,0,0,500000,十级伤残:10%,江苏省,无锡市,C03752,31,32,0,1,3,4,0,0,1,1,9,11,2,0,0,0,0,0,0,0,0,17,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.25
EDFDA4FF306AD0_1,新单,2024/5/8 0:00,365,25061.4,3227.08,24132.44837,0,0,0,500000,十级伤残:5%,浙江省,金华市,E04899,17,21,4,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0.429
8BE88432A01A29,新单,2024/5/8 0:00,365,25252.56,1421.91,22408.16987,3,63513,2.834,600000,十级伤残:10%,江苏省,常州市,C03399,16,19,1,5,0,9,0,0,2,1,0,1,0,0,0,0,0,0,0,2,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1.053
2D50D444E079C7,新单,2024/5/9 0:00,365,9255.87,0,7987.942597,1,200,0.025,200000,十级伤残:10%,江苏省,常州市,C03489,13,13,0,1,4,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
9232F4D1C3CB95,新单,2024/5/9 0:00,365,13309.38,0,11486.17725,1,2700,0.235,300000,十级伤残:10%,江苏省,常州市,C03484,14,14,0,3,4,3,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.071
33B3B444311291_3,新单,2024/5/9 0:00,365,14543.5,0,12551.23972,1,0,0,300000,十级伤残:5%,江苏省,常州市,L07219,50,50,10,1,1,1,2,1,21,1,1,8,3,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
35DB442A862FBD,新单,2024/5/9 0:00,365,14204.97,0,12259.08369,0,0,0,600000,十级伤残:10%,江苏省,镇江市,C03599,13,13,5,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154
6AE034801ABDD0,续保,2024/5/9 0:00,365,29862,14808.4,33372.26409,0,0,0,600000,十级伤残:5%,广东省,广州市,C0431,21,58,4,12,23,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,0,0.19
8F49A40A78FCCA_2,续保,2024/5/9 0:00,365,46000,45117.8,76309.58089,4,4255,0.056,800000,十级伤残:10%,浙江省,杭州市,F05165,20,47,4,10,12,16,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,2
AF1044D0970728_1,新单,2024/5/9 0:00,365,16302.3,0,14069.10821,2,0,0,500000,十级伤残:5%,安徽省,合肥市,E04999,14,14,0,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0.857
200634425BAD90,新单,2024/5/9 0:00,365,11751.96,0,10142.10246,0,0,0,500000,十级伤残:10%,江苏省,常州市,C0367,10,10,1,0,3,0,0,0,0,2,3,1,0,0,0,0,0,0,0,2,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
551E6464A5BE9D,新单,2024/5/9 0:00,365,29665,0,25601.30135,0,0,0,500000,十级伤残:10%,江苏省,无锡市,C03329,17,17,0,3,1,2,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0
96A6E402293D99,新单,2024/5/9 0:00,365,18844.92,0,16263.4241,0,0,0,800000,十级伤残:5%,浙江省,杭州市,M0759,10,10,2,2,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.7,0,0
496064E975A2BA_2,续保,2024/5/10 0:00,365,9980.52,0,8585.981583,0,0,0,300000,十级伤残:10%,江苏省,无锡市,C03424,11,11,0,2,2,2,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1
292CA44BEA5E23_2,续保,2024/5/10 0:00,365,39261.84,11750.06,43267.10211,0,0,0,800000,十级伤残:10%,江苏省,无锡市,C03424,17,24,1,0,4,6,0,0,0,2,5,6,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0.75
88ADB4D11F1111,新单,2024/5/10 0:00,365,9169.2,0,7888.024104,0,0,0,300000,十级伤残:10%,江苏省,南通市,C03525,10,10,0,0,1,0,0,0,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1
7FDD448D184F21,续保,2024/5/10 0:00,365,15020,1160.45,13871.89644,1,0,0,500000,十级伤残:10%,江苏省,南通市,C0219,10,11,0,0,1,3,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
124AA42397D52B_1,续保,2024/5/10 0:00,184,18259.67,1221.4,19481.07,0,0,0,800000,十级伤残:5%,安徽省,淮南市,E04999,13,18,3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0.056
931BD4D9DC3474,新单,2024/5/10 0:00,365,15150.84,799.05,13656.50967,0,0,0,300000,十级伤残:10%,浙江省,宁波市,E04999,12,13,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0
CACFD44996CAC9_1,新单,2024/5/10 0:00,365,40906.31,1569.79,36175.62835,1,0,0,500000,十级伤残:10%,江苏省,常州市,C03499,44,47,0,5,12,12,1,0,0,0,8,9,0,0,0,0,15,0,17,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0.681,0.149
592E446D8A3E87,新单,2024/5/10 0:00,365,8406.72,0,7232.082406,0,0,0,200000,十级伤残:5%,江苏省,苏州市,F05299,14,14,6,1,1,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.286
