订单编号,新单续保,起保日,保期,初始保费,批改保费,已赚保费,报案数量,累计赔付金额,赔付比例,保额,伤残,省份,城市,新单承保人数,最终承保人数,30周岁以下（男）,30-39周岁（男）,40-49周岁（男）,50-59周岁（男）,60-64周岁（男）,65周岁以上（男）,30周岁以下（女）,30-39周岁（女）,40-49周岁（女）,50-59周岁（女）,60-64周岁（女）,65周岁以上（女）,一类参保,二类参保,三类参保,四类参保,五类参保,一类未参保,二类未参保,三类未参保,四类未参保,五类未参保,涉高一类参保,涉高二类参保,涉高三类参保,涉高四类参保,涉高五类参保,涉高一类未参保,涉高二类未参保,涉高三类未参保,涉高四类未参保,涉高五类未参保,涉高率,参保率,批改率,行业1级,行业2级,行业3级,行业4级
AD1A34EDD43CC3_4,续保,2024-07-26 00:00:00,365,12929.84,0.0,11194.05325177216,0,0,0.0,500000,十级伤残:10%,江苏省,常州市,17,17,1,7,4,0,0,0,2,2,1,0,0,0,2,0,5,4,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.647,0.059,C|制造业,C033|金属制品业,C0335|建筑、安全用金属制品制造,C03352|建筑装饰及水暖管道零件制造
C753844FE069DB,新单,2024-07-26 00:00:00,365,15012.0,0.0,12996.690401088,0,0,0.0,500000,十级伤残:10%,江苏省,苏州市,10,10,0,2,2,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,C|制造业,C034|通用设备制造业,C0342|金属加工机械制造,C03423|铸造机械制造
D2E9344BF93B18_4,新单,2024-07-26 00:00:00,365,226608.75,1242.57,197213.19531239176,6,65552,0.332,600000,十级伤残:10%,江苏省,无锡市,143,144,12,37,22,30,5,0,0,1,11,23,3,0,0,0,0,0,0,0,0,7,0,137,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.382,C|制造业,C037|铁路、船舶、航空航天和其他运输设备 制造业,C0379|潜水救捞及其他未列明运输设备制造,C03799|其他未列明运输设备制造
76F204785793B2,新单,2024-07-26 00:00:00,365,96136.2,58157.25,119331.15849223136,1,1500,0.013,500000,十级伤残:10%,安徽省,合肥市,155,368,22,22,24,61,8,0,7,27,74,120,3,0,0,0,0,0,0,0,22,166,127,53,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.791,C|制造业,C038|电气机械和器材制造业,C0389|其他电气机械及器材制造,C03899|其他未列明电气机械及器材制造
D964F467CCB6CC_2,续保,2024-07-26 00:00:00,365,12040.0,0.0,10423.67122496,1,0,0.0,300000,十级伤残:5%,上海,上海市,14,14,2,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1.0,0.0,0.0,M|科学研究和技术服务业,M075|科技推广和应用服务业,M0759|其他科技推广服务业,
12C5F4E005743A,新单,2024-07-26 00:00:00,365,25216.0,1754.6,23287.9456042836,1,175,0.008,300000,十级伤残:10%,江苏省,常州市,42,46,14,4,0,0,0,0,4,13,10,1,0,0,0,0,0,0,0,0,1,38,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,C|制造业,C041|其他制造业,C0419|其他未列明制造业,
61B14423D85F53_1,新单,2024-07-27 00:00:00,365,8100.0,0.0,6990.4109538,0,0,0.0,100000,十级伤残:10%,江苏省,镇江市,20,20,6,3,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C034|通用设备制造业,C0349|其他通用设备制造业,C03499|其他未列明通用设备制造业
0D9904E1BF489B_1,新单,2024-07-27 00:00:00,365,18810.0,0.0,16233.28765938,0,0,0.0,500000,十级伤残:5%,安徽省,合肥市,22,22,2,2,5,2,3,1,0,2,4,1,0,0,0,0,0,0,0,4,3,6,2,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,E|建筑业,E050|建筑装饰、装修和其他建筑业,E0509|其他未列明建筑业,
29DCA46456E373_1,新单,2024-07-28 00:00:00,365,9127.2,0.0,7851.8925972384,0,0,0.0,300000,十级伤残:5%,浙江省,杭州市,12,12,0,0,3,3,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.167,C|制造业,C021|家具制造业,C0219|其他家具制造,
E878340360DC65_1,新单,2024-07-28 00:00:00,365,9100.0,1630.52,9204.71186039244,0,0,0.0,300000,十级伤残:10%,江苏省,无锡市,10,12,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1.0,1.0,0.0,N|水利、环境和公共设施管理业,N077|生态保护和环境治理业,N0772|环境治理业,N07729|其他污染治理
E207C4E5E5F5D2_1,续保,2024-07-28 00:00:00,365,20191.5,18719.98,32892.758341887406,1,106000,3.223,800000,十级伤残:5%,江苏省,盐城市,15,32,3,9,8,9,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,E|建筑业,E047|房屋建筑业,E0471|住宅房屋建筑,
A90D04A4754D7D,新单,2024-07-28 00:00:00,365,7050.0,9259.56,13649.89022442816,0,0,0.0,500000,十级伤残:5%,江苏省,南京市,10,27,1,4,6,13,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.556,F|批发和零售业,F051|批发业,F0519|其他批发业,F05199|其他未列明批发业
6594944449D721_2,新单,2024-07-28 00:00:00,365,14900.0,1396.11,14006.00033932312,1,4965,0.354,800000,十级伤残:10%,江苏省,常州市,10,11,1,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.182,C|制造业,C036|汽车制造业,C0367|汽车零部件及配件制造,
375C9483AC91E3_1,新单,2024-07-29 00:00:00,365,26751.0,1297.58,23993.00701937716,3,3605,0.15,800000,十级伤残:10%,江苏省,苏州市,15,16,6,3,3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.063,F|批发和零售业,F051|批发业,F0512|食品、饮料及烟草制品批发,F05124|肉、禽、蛋、奶及水产品批发
2409F4E8F54CB8,新单,2024-07-29 00:00:00,365,24870.0,0.0,21326.87669802,0,0,0.0,600000,十级伤残:5%,上海,上海市,15,15,0,6,1,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1.0,0.0,0.0,C|制造业,C038|电气机械和器材制造业,C0389|其他电气机械及器材制造,C03899|其他未列明电气机械及器材制造
C92AA497C782C5_2,新单,2024-07-30 00:00:00,365,14906.88,1798.01,14163.92156876135,0,0,0.0,200000,十级伤残:5%,江苏省,泰州市,52,62,4,13,14,12,2,0,1,11,2,0,3,0,31,0,0,0,25,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,0.081,0.968,0.145,C|制造业,C035|专用设备制造业,C0359|环保、邮政、社会公共服务及其他专 用设备制造,C03599|其他专用设备制造
B3F374A4DC36A6_2,新单,2024-07-30 00:00:00,365,16513.2,0.0,14115.392867664,0,0,0.0,500000,十级伤残:10%,江苏省,常州市,11,11,0,1,1,4,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C035|专用设备制造业,C0359|环保、邮政、社会公共服务及其他专 用设备制造,C03599|其他专用设备制造
59CC44A3BC4873,续保,2024-07-30 00:00:00,365,46170.0,-10951.6,30278.50250291,2,4900,0.162,500000,十级伤残:5%,北京,北京市,38,28,2,11,12,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1.0,0.0,0.214,M|科学研究和技术服务业,M074|专业技术服务业,M0749|工业与专业设计及其他专业技术服务,M07499|其他未列明专业技术服务业
0E099418F4E992_1,续保,2024-07-30 00:00:00,365,28488.07,659.78,24873.76170739363,2,18586,0.747,500000,十级伤残:10%,重庆,重庆市,43,43,0,3,10,27,0,0,0,0,3,0,0,0,1,0,21,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.093,C|制造业,C036|汽车制造业,C0367|汽车零部件及配件制造,
A7121414C60244_1,续保,2024-07-30 00:00:00,365,9605.2,543.34,8634.8163727989,2,54308,6.289,500000,十级伤残:10%,重庆,重庆市,12,13,0,0,0,1,2,0,0,0,2,8,0,0,0,0,0,0,0,2,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.154,C|制造业,C036|汽车制造业,C0367|汽车零部件及配件制造,
25D2E407655992,新单,2024-07-30 00:00:00,365,9570.9,0.0,8181.152871468,0,0,0.0,300000,十级伤残:5%,江苏省,常州市,16,16,3,2,5,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.125,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03484|机械零部件加工
6222D4B95F9644,续保,2024-07-31 00:00:00,365,52530.0,0.0,44758.43832882,1,50000,1.117,500000,十级伤残:10%,重庆,重庆市,51,51,1,2,3,12,4,0,0,4,5,19,1,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.333,C|制造业,C035|专用设备制造业,C0354|印刷、制药、日化及日用品生产专用 设备制造,C03541|制浆和造纸专用设备制造
8BD0C467811B9B,新单,2024-07-31 00:00:00,365,27183.0,0.0,23161.405465302,0,0,0.0,800000,十级伤残:10%,江苏省,镇江市,15,15,3,1,1,3,0,0,0,0,0,6,1,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,5,0.333,0.0,0.0,C|制造业,C036|汽车制造业,C0367|汽车零部件及配件制造,
2CD0F4342D38D2,续保,2024-07-31 00:00:00,365,12400.0,9513.99,18428.40717428013,0,0,0.0,1000000,十级伤残:5%,河南省,郑州市,11,22,0,1,3,16,0,0,0,0,1,1,0,0,0,0,0,12,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.545,0.5,L|租赁和商务服务业,L072|商务服务业,L0726|人力资源服务,L07269|其他人力资源服务
1C6464BAE5774B_2,新单,2024-07-31 00:00:00,365,12771.2,1049.7,11713.4475694252,1,3500,0.299,300000,十级伤残:5%,江苏省,扬州市,26,29,2,6,3,8,6,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.034,C|制造业,C030|非金属矿物制品业,C0309|石墨及其他非金属矿物制品制造,C03099|其他非金属矿物制品制造
A94EA48EFAA1D7_1,续保,2024-07-31 00:00:00,92,10064.25,0.0,10064.25,0,0,0.0,1000000,十级伤残:10%,宁夏回族自治区,银川市,15,15,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,E|建筑业,E047|房屋建筑业,E0471|住宅房屋建筑,
445204B94678DF,续保,2024-07-31 00:00:00,365,7762.7,0.0,6614.245749383799,0,0,0.0,300000,十级伤残:5%,贵州省,遵义市,10,10,2,1,2,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,C|制造业,C021|家具制造业,C0211|木质家具制造,
937574490B0A96,新单,2024-07-31 00:00:00,365,21750.96,11623.69,27072.830174183797,0,0,0.0,800000,十级伤残:5%,江苏省,南通市,12,21,8,7,2,0,0,0,1,1,2,0,0,0,0,0,0,0,15,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0.714,1.857,C|制造业,C034|通用设备制造业,C0349|其他通用设备制造业,C03499|其他未列明通用设备制造业
CBA43406C0D464_2,续保,2024-08-01 00:00:00,365,36316.7,1092.71,31724.6661252577,2,1000,0.032,500000,十级伤残:10%,重庆,重庆市,55,57,1,7,12,13,0,0,2,5,15,2,0,0,3,1,3,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.07,C|制造业,C041|其他制造业,C0419|其他未列明制造业,
005704FA973AF5,新单,2024-08-01 00:00:00,365,17980.65,0.0,15271.2369774342,0,0,0.0,500000,十级伤残:10%,江苏省,常州市,19,19,1,0,3,1,0,0,2,2,2,8,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.053,C|制造业,C029|橡胶和塑料制品业,C0291|橡胶制品业,C02912|橡胶板、管、带制造
2E27F4B0009B1D_1,新单,2024-08-01 00:00:00,365,12660.0,0.0,10752.32876088,1,8310,0.773,100000,十级伤残:10%,江苏省,常州市,60,60,0,0,0,6,8,1,7,3,13,18,4,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,F|批发和零售业,F052|零售业,F0521|综合零售,F05219|其他综合零售
816D8428CA99D8,新单,2024-08-01 00:00:00,365,15976.8,2648.2,15816.294552896,0,0,0.0,600000,十级伤残:5%,上海,上海市,12,14,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.357,M|科学研究和技术服务业,M075|科技推广和应用服务业,M0759|其他科技推广服务业,
63BDF4BBFB271A,新单,2024-08-01 00:00:00,365,68538.0,0.0,58210.356130584,0,0,0.0,500000,十级伤残:5%,上海,上海市,37,37,1,18,14,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,31,0.838,0.0,0.0,E|建筑业,E047|房屋建筑业,E0479|其他房屋建筑业,
AEB944571C4674_1,新单,2024-08-01 00:00:00,365,11300.0,897.81,10324.79595752887,1,1364,0.132,600000,十级伤残:10%,江苏省,常州市,10,11,1,0,1,1,1,0,0,0,2,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.455,C|制造业,C027|医药制造业,C0277|卫生材料及医药用品制造,
5C13C46B0972D1_1,新单,2024-08-01 00:00:00,365,26158.0,9485.96,29552.367002033858,0,0,0.0,800000,十级伤残:10%,江苏省,常州市,11,17,0,2,2,4,1,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.059,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03484|机械零部件加工
91DC34C6B54D21_1,新单,2024-08-01 00:00:00,365,5610.0,0.0,4764.65753148,1,0,0.0,100000,十级伤残:10%,江苏省,无锡市,15,15,1,0,5,4,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,E|建筑业,E049|建筑安装业,E0499|其他建筑安装业,E04999|其他建筑安装
793FF40C1654F6_2,新单,2024-08-01 00:00:00,365,7791.0,0.0,6617.013694788,0,0,0.0,100000,十级伤残:10%,江苏省,无锡市,21,21,2,7,6,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.095,C|制造业,C033|金属制品业,C0339|铸造及其他金属制品制造,C03399|其他未列明金属制品制造
DB42741FE0D7F7_1,新单,2024-08-01 00:00:00,365,9169.2,0.0,7787.539721505601,0,0,0.0,300000,十级伤残:10%,江苏省,常州市,10,10,0,3,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,M|科学研究和技术服务业,M073|研究和试验发展,M0732|工程和技术研究和试验发展,
427BC4F0A1E203,新单,2024-08-01 00:00:00,365,13810.0,0.0,11729.04108908,0,0,0.0,500000,十级伤残:5%,安徽省,合肥市,10,10,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,G|交通运输、仓储和邮政业,G054|道路运输业,G0544|道路运输辅助活动,G05449|其他道路运输辅助活动
7D52E4966CC678_1,续保,2024-08-01 00:00:00,365,17941.0,0.0,15237.561634988,0,0,0.0,300000,十级伤残:10%,江苏省,常州市,24,24,1,2,2,3,0,0,0,3,8,4,1,0,0,0,0,0,0,3,0,2,0,19,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03484|机械零部件加工
75BD9432985859_1,续保,2024-08-01 00:00:00,92,27040.0,0.0,27040.0,0,0,0.0,1000000,十级伤残:5%,山东省,聊城市,16,16,0,3,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.0,0.0,0.0,E|建筑业,E047|房屋建筑业,E0479|其他房屋建筑业,
C89C0484BF283F_2,续保,2024-08-01 00:00:00,184,110400.0,48862.5,157112.5,4,37589,0.239,1000000,十级伤残:5%,山东省,聊城市,48,71,1,26,25,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1.0,0.0,0.746,E|建筑业,E047|房屋建筑业,E0479|其他房屋建筑业,
CA03C4B8BB05B0_2,新单,2024-08-01 00:00:00,365,10667.2,1950.79,10307.369992192713,1,4000,0.388,300000,十级伤残:5%,浙江省,湖州市,16,23,1,3,4,10,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.435,C|制造业,C020|木材加工和木、竹、藤、棕、草制品业,C0201|木材加工,C02019|其他木材加工
C6BB24669CACB4_2,新单,2024-08-02 00:00:00,365,14705.1,2833.6,14530.5295628858,1,0,0.0,400000,十级伤残:5%,江西省,鹰潭市,15,20,1,5,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,C|制造业,C033|金属制品业,C0338|金属制日用品制造,C03389|其他金属制日用品制造
66C4046E31A376,新单,2024-08-02 00:00:00,365,9803.4,0.0,8299.316707762799,0,0,0.0,400000,十级伤残:5%,江西省,鹰潭市,10,10,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,C|制造业,C033|金属制品业,C0339|铸造及其他金属制品制造,C03399|其他未列明金属制品制造
2CAE1406098F9A,新单,2024-08-02 00:00:00,365,24910.2,1501.44,22165.15138706088,1,6000,0.271,400000,十级伤残:5%,江苏省,苏州市,27,30,2,5,9,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,L|租赁和商务服务业,L071|租赁业,L0711|机械设备经营租赁,L07119|其他机械与设备经营租赁
66FB04D39C4DFC,新单,2024-08-02 00:00:00,365,10495.0,0.0,8884.80821429,0,0,0.0,500000,十级伤残:5%,安徽省,安庆市,10,10,0,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,L|租赁和商务服务业,L071|租赁业,L0711|机械设备经营租赁,L07113|建筑工程机械与设备经营租赁
9AC664F8A311AA,续保,2024-08-03 00:00:00,365,14372.05,0.0,12127.6476649328,0,0,0.0,500000,十级伤残:10%,江苏省,常州市,12,12,0,0,0,4,1,0,0,1,2,4,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.083,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03484|机械零部件加工
C29F644C1BB11A_1,新单,2024-08-03 00:00:00,365,6520.0,0.0,5501.80821632,0,0,0.0,500000,十级伤残:5%,浙江省,杭州市,10,10,4,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,M|科学研究和技术服务业,M075|科技推广和应用服务业,M0759|其他科技推广服务业,
DFB704B616254E_4,新单,2024-08-03 00:00:00,365,21555.0,1410.73,19370.51379604101,0,0,0.0,600000,十级伤残:5%,江苏省,苏州市,18,19,0,1,4,6,1,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.474,C|制造业,C017|纺织业,C0177|家用纺织制成品制造,C01779|其他家用纺织制成品制造
B126C4E45E2348,续保,2024-08-03 00:00:00,365,12355.0,0.0,10425.58903568,0,0,0.0,500000,十级伤残:10%,重庆,重庆市,14,14,0,2,3,3,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.714,O|居民服务、修理和其他服务业,O082|其他服务业,O0829|其他未列明服务业,
A1DB0450024FB3_1,新单,2024-08-03 00:00:00,365,24113.7,1605.38,21576.80827502644,1,50000,2.317,800000,十级伤残:10%,江苏省,无锡市,10,11,0,1,1,1,0,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.182,C|制造业,C033|金属制品业,C0332|金属工具制造,C03329|其他金属工具制造
215EC49ADC5EC6,新单,2024-08-03 00:00:00,365,9550.0,3285.57,10107.22142314441,2,2000,0.198,300000,十级伤残:10%,江苏省,常州市,14,23,5,6,3,3,0,0,1,2,0,2,1,0,0,0,0,0,0,4,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.174,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03489|其他通用零部件制造
090854AF4D66C4,新单,2024-08-03 00:00:00,365,7469.55,1945.06,7770.9358415674,0,0,0.0,500000,十级伤残:10%,江苏省,苏州市,11,15,0,0,0,2,2,0,0,0,3,7,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.467,C|制造业,C034|通用设备制造业,C0349|其他通用设备制造业,C03499|其他未列明通用设备制造业
3E709488615A51,新单,2024-08-03 00:00:00,365,2736.3,1242.66,3327.81860967516,3,8779,2.638,100000,十级伤残:5%,江苏省,盐城市,21,32,6,6,6,1,0,0,2,2,8,1,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.563,M|科学研究和技术服务业,M075|科技推广和应用服务业,M0751|技术推广服务,M07513|新材料技术推广服务
9BA4240C2A1B33,续保,2024-08-04 00:00:00,365,13290.0,0.0,11178.1643781,0,0,0.0,600000,十级伤残:10%,江苏省,常州市,10,10,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,F|批发和零售业,F051|批发业,F0519|其他批发业,F05199|其他未列明批发业
776CA4E1A69A20_1,新单,2024-08-04 00:00:00,365,24500.0,0.0,20606.849305,0,0,0.0,500000,十级伤残:5%,江苏省,无锡市,25,25,0,2,6,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C033|金属制品业,C0335|建筑、安全用金属制品制造,C03352|建筑装饰及水暖管道零件制造
2AA7A410213064,新单,2024-08-04 00:00:00,365,6875.0,943.5,6428.086917496499,2,30000,4.667,200000,十级伤残:10%,江苏省,苏州市,11,14,1,3,1,3,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.071,C|制造业,C029|橡胶和塑料制品业,C0292|塑料制品业,C02929|塑料零件及其他塑料制品制造
501DE49D195F1D,新单,2024-08-04 00:00:00,92,24357.0,19347.92,43704.92,2,26367,0.603,500000,十级伤残:5%,浙江省,嘉兴市,50,137,43,68,20,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.248,L|租赁和商务服务业,L072|商务服务业,L0726|人力资源服务,L07269|其他人力资源服务
8943448D06C0CA,续保,2024-08-05 00:00:00,365,7920.0,0.0,6639.78081888,0,0,0.0,300000,十级伤残:10%,安徽省,合肥市,10,10,0,2,0,7,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.8,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03484|机械零部件加工
CAB8A47E2257B5,新单,2024-08-05 00:00:00,365,3664.8,0.0,3072.4076698272,0,0,0.0,300000,十级伤残:5%,浙江省,湖州市,6,6,0,0,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.833,C|制造业,C020|木材加工和木、竹、藤、棕、草制品业,C0204|竹、藤、掠、草等制品制造,C02041|竹制品制造
A683C461C67A30,续保,2024-08-05 00:00:00,365,12859.0,1069.72,11661.17939746396,0,0,0.0,500000,十级伤残:10%,山东省,烟台市,11,12,0,0,8,3,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,2.333,C|制造业,C041|其他制造业,C0419|其他未列明制造业,
6CA554A714BA01_1,续保,2024-08-05 00:00:00,365,17325.0,0.0,14524.5205413,0,0,0.0,800000,十级伤残:10%,山东省,烟台市,5,5,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C041|其他制造业,C0419|其他未列明制造业,
B702C4AE9C61B1,续保,2024-08-05 00:00:00,365,11144.7,0.0,9343.2279409308,0,0,0.0,500000,十级伤残:10%,重庆,重庆市,10,10,0,0,0,2,1,0,0,0,1,5,1,0,0,0,0,0,1,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,C|制造业,C033|金属制品业,C0339|铸造及其他金属制品制造,C03399|其他未列明金属制品制造
48AF54B13B0DD3_2,新单,2024-08-06 00:00:00,365,21395.85,0.0,17878.7239649823,0,0,0.0,100000,十级伤残:5%,江苏省,常州市,71,71,5,15,23,24,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1.0,0.0,0.549,E|建筑业,E047|房屋建筑业,E0479|其他房屋建筑业,
9A4594DEED10C8,新单,2024-08-06 00:00:00,365,8750.0,1327.07,7816.78512795961,0,0,0.0,200000,十级伤残:10%,江苏省,苏州市,14,22,7,7,4,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.091,C|制造业,C034|通用设备制造业,C0342|金属加工机械制造,C03429|其他金属加工机械制造
12BAE4E13DE3F2_1,新单,2024-08-06 00:00:00,365,3040.7,0.0,2540.8589030266,0,0,0.0,100000,十级伤残:5%,上海,上海市,10,10,0,1,2,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,E|建筑业,E047|房屋建筑业,E0479|其他房屋建筑业,
3C5AC4D84E688B,新单,2024-08-06 00:00:00,365,40718.7,-1825.3,32928.162709944416,1,20300,0.616,800000,十级伤残:10%,江苏省,常州市,27,23,5,1,5,5,0,0,0,1,0,4,2,0,0,0,0,0,0,1,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.522,G|交通运输、仓储和邮政业,G054|道路运输业,G0543|道路货物运输,G05431|普通货物道路运输
